,BUILDING TYPE,TOTAL KWH,PREDICTION
19889,0,131908.0,17722.000000320437
19893,1,86187.0,11557.00000020182
19894,1,76246.0,9311.000000131091
19896,1,40984.0,4521.999999990881
19897,1,34741.0,3945.999999995547
19899,1,74960.0,9685.000000323664
19900,1,41006.0,6326.999999953521
19901,1,71594.0,9676.000000064796
19902,1,41364.0,4683.000000039401
19907,0,31074.0,3294.9999999656684
19909,1,184009.0,13975.000000523954
19910,1,107064.0,12078.000000168817
19912,1,44780.0,5034.999999971176
19913,1,58656.0,7001.999999888243
19914,1,146223.0,18359.000000233584
19918,1,114610.0,11787.000000055716
19919,1,73778.0,8167.999999981341
19921,1,137884.0,11737.999999977706
19922,1,153774.0,18024.000000187174
19923,0,54646.0,5491.000000155356
19924,1,28280.0,5004.000000046262
19925,1,21544.0,3001.0000000496075
19927,1,99000.0,8773.000000001543
19931,1,1657439.0,121382.00000554798
19932,1,164023.0,11628.000000360995
19935,1,33058.0,5102.999999955864
19936,1,133203.0,18319.000000180007
19937,1,120789.0,18351.000000068154
19939,1,250622.0,26236.00000153793
19940,1,51338.0,4368.0000000058735
19941,0,132827.0,13861.000002155983
19943,0,97802.0,13762.000000125076
19945,1,121004.0,16234.000000293732
19946,1,76353.0,11274.000000119606
19949,1,17462.0,2203.9999999757256
19950,1,23147.0,3554.9999999512765
19953,1,38568.0,4982.000000027945
19955,1,101133.0,11720.000000108168
19958,1,132366.0,17929.000000183954
19959,0,235356.0,29539.00000075017
19962,1,117320.0,15125.00000017527
19964,1,162580.0,23151.0000003799
19966,0,70307.0,5521.999999879781
19967,1,10565.0,1078.99999993858
19968,1,112764.0,11870.000000213167
19971,0,55700.0,7265.00000032734
19973,1,29605.0,3482.9999999947977
19974,1,331645.0,41178.000000416054
19975,0,437744.0,46843.00000118862
19977,1,120837.0,19153.000000408174
19978,1,98931.0,17187.000000100506
19979,1,106136.0,13349.00000006937
19980,0,324692.0,35739.00000093349
19981,1,92373.0,9121.00000018178
19982,1,45675.0,5045.000000049802
19985,1,107505.0,13213.00000007731
19986,1,217118.0,22498.000000240943
19988,1,99006.0,11492.000000125885
19989,1,63192.0,8485.000000018686
19991,1,32231.0,4820.999999942605
19992,1,127257.0,13342.000000232216
19993,0,679822.0,68837.00000155957
19994,1,38148.0,3668.9999999411066
19995,1,114977.0,17084.000000156713
19998,0,49313.0,6621.999999994376
20000,1,55051.0,7505.000000120726
20001,1,56627.0,7499.999999978048
20002,1,83624.0,7314.000000156411
20004,1,34951.0,4008.00000027665
20005,1,76245.0,8363.000000033591
20006,1,116008.0,14564.000000067512
20007,1,119417.0,15400.000000090025
20008,1,123439.0,20204.00000009961
20010,1,66661.0,7504.999999990543
20012,1,89371.0,11414.000000082828
20013,0,32604.0,3220.0000000290074
20014,1,23797.0,2449.0000001605295
20016,1,97698.0,8578.000000161339
20017,0,77202.0,9768.000000301554
20020,1,163227.0,18269.00000031047
20021,1,154121.0,18082.000000242657
20022,1,77925.0,8340.000000058153
20025,0,45062.0,4029.0000000403015
20027,1,312913.0,31215.000000514403
20028,1,82685.0,9262.000000055632
20030,1,40044.0,3231.0000002096967
20031,1,46346.0,3867.000000154516
20032,1,63207.0,9330.000000250773
20033,1,55520.0,4620.000000106073
20034,1,9734.0,347.9999999115571
20036,0,755667.0,100222.0000022706
20038,0,54327.0,6298.000000040887
20040,1,147060.0,17490.00000020368
20041,1,60464.0,7913.000000035212
20043,1,68264.0,6738.999999970571
20045,1,16686.0,1841.9999999153679
20048,1,209822.0,22347.000000316926
20049,0,30171.0,2292.000000006281
20050,1,113872.0,12838.000000202313
20051,1,79823.0,9686.000000119162
20052,1,83982.0,11177.00000030514
20053,1,51412.0,5466.000000098353
20055,0,288423.0,39250.000001568755
20066,1,132910.0,21454.000001098255
20067,1,166716.0,17041.0000001878
20069,1,219053.0,27213.00000072619
20073,0,68267.0,7283.000000911006
20075,1,109447.0,11052.000000387394
20077,1,32591.0,4033.9999999410993
20078,0,23042.0,2536.0000000195178
20080,0,29504.0,3810.000000015776
20081,1,42884.0,4653.000000300766
20082,1,239265.0,30369.00000058892
20083,1,38239.0,6099.0000000578
20085,1,133243.0,16148.000000692567
20086,1,69667.0,8289.000000183334
20088,1,79614.0,10066.00000042611
20089,1,198050.0,20438.000000121658
20090,1,80995.0,10798.000000204262
20091,1,47390.0,6181.999999937027
20092,1,50940.0,4546.999999959724
20093,1,110679.0,13003.000000071363
20094,1,33724.0,4328.999999991322
20096,1,89460.0,10421.000000249132
20097,1,30469.0,3997.9999999218107
20098,1,94674.0,11370.000000140886
20099,1,94732.0,13806.000000137035
20103,1,18257.0,2643.9999999522606
20105,1,31304.0,2397.0000002210054
20107,0,30947.0,3738.9999999013125
20109,1,45098.0,4225.999999986998
20110,1,33477.0,4387.000000178803
20112,0,8899.0,1119.9999999886968
20113,1,29173.0,6192.99999994951
20115,0,108938.0,13114.000000521912
20116,1,169514.0,17001.00000022931
20117,1,120723.0,13596.000000442727
20118,0,103975.0,13527.00000088122
20119,0,292610.0,33946.00000177743
20121,1,258279.0,37068.00000145288
20122,1,291710.0,33563.00000043059
20123,1,119605.0,12497.000000050886
20124,1,51348.0,5988.00000003222
20125,0,114530.0,10570.999999951997
20128,1,118900.0,14413.00000027041
20129,1,117636.0,14740.000000113869
20132,1,68067.0,8560.000000133801
20133,1,263297.0,30458.000000505213
20134,0,463718.0,56987.00000145452
20136,1,26258.0,3152.0000001064564
20137,1,74453.0,8718.00000008574
20140,1,47314.0,5535.999999930875
20141,0,147614.0,19160.000000495467
20143,1,26574.0,3555.0000000336076
20144,1,123085.0,15688.000000269582
20145,1,21547.0,3176.9999999962492
20146,0,50564.0,6313.000000299515
20149,1,123108.0,13427.000000045493
20150,1,67994.0,8787.000000002781
20151,0,107284.0,10723.000000355987
20157,1,265390.0,32057.000000536565
20158,0,26015.0,3442.999999947615
20160,1,165032.0,20140.000000147753
20161,1,33045.0,2041.9999999968277
20162,1,78894.0,9688.999999994856
20163,1,98786.0,15594.000000290547
20164,1,112686.0,15907.000000129347
20165,1,91001.0,10900.000000041717
20167,1,87631.0,11544.000000110447
20168,1,77515.0,9753.000000069464
20170,0,40928.0,3668.9999998599887
20171,1,164705.0,28263.00000053931
20172,1,45475.0,6677.999999924083
20173,0,72747.0,10669.000000018008
20175,1,35870.0,3915.999999961945
20176,0,56099.0,7606.000000335673
20177,1,231532.0,30380.00000027154
20178,0,110377.0,13017.000000363692
20179,0,62338.0,7785.000000316224
20181,1,55356.0,7632.999999978147
20184,1,255942.0,28743.00000031321
20185,0,50214.0,7736.00000029418
20186,1,210457.0,27327.00000018893
20187,1,30374.0,2754.9999998765634
20188,0,670164.0,84494.00000221276
20189,1,29232.0,3061.000000287524
20190,1,156273.0,19016.00000063941
20191,1,1075555.0,90217.00000414715
20192,1,89365.0,9525.000000939463
20193,0,169463.0,20970.000000269436
20194,1,62340.0,7946.000000037813
20195,1,432982.0,39979.00000197327
20196,1,189829.0,23479.000000308937
20199,1,33598.0,4457.999999880967
20201,0,796270.0,106182.00000326207
20203,0,1029417.0,122936.00000153812
20204,1,348161.0,41485.000000896034
20206,0,850106.0,96753.00000165292
20207,0,256366.0,25478.00000244741
20209,0,507448.0,59200.000001043314
20211,1,104982.0,8412.00000008488
20213,0,98528.0,10481.00000025463
20216,0,839484.0,99047.00000160876
20219,1,60226.0,6068.99999991764
20221,0,163451.0,21360.000000672117
20224,1,149801.0,20368.000000853368
20225,1,48917.0,6407.999999885511
20226,0,234683.0,25565.000001536573
20227,1,371476.0,28501.000001663208
20228,1,68898.0,7723.000000321204
20230,0,623930.0,56590.00000254593
20234,0,1633639.0,174252.00000266824
20237,0,528003.0,65972.00000190822
20239,1,63164.0,6016.0000000322325
20240,0,5106202.0,580339.0000228691
20243,0,1413650.0,139007.00000328742
20244,0,371019.0,45278.999999587846
20246,1,39196.0,4747.999999718431
20247,0,652369.0,82364.0000001545
20248,0,419204.0,42260.000000933775
20251,0,814362.0,100054.00000539166
20252,1,96445.0,13136.000000060016
20253,1,113897.0,9089.00000037874
20254,0,158302.0,21890.000001807017
20255,0,482161.0,29503.000001441826
20256,1,91875.0,12598.000000364395
20257,0,901379.0,111186.00000551918
20258,0,236921.0,19678.000000998723
20259,0,286589.0,26475.000001874665
20260,1,116551.0,13556.000000096341
20264,1,161839.0,22758.000001369328
20265,1,95141.0,15702.000000277994
20266,1,17317.0,1595.9999999306583
20267,0,3301455.0,324245.0000099533
20268,0,273824.0,29865.000001046923
20269,1,140808.0,15502.000000566266
20271,0,25691.0,3347.0000001813933
20272,1,190036.0,27466.000000628694
20273,1,90918.0,12013.000000083075
20276,0,105536.0,13451.00000042873
20278,1,643865.0,51871.00000289525
20281,0,58736.0,6360.999999912532
20282,1,58527.0,5790.000000167922
20283,0,153273.0,18393.000001592587
20284,0,301241.0,37175.000001887296
20285,1,78504.0,9853.00000014401
20288,1,223339.0,27206.000000687258
20289,1,35557.0,4099.999999925754
20290,1,40912.0,3329.000000025564
20291,0,267457.0,34679.000001034074
20292,0,71027.0,7752.000000153746
20295,1,265042.0,27431.000000439948
20296,0,206751.0,28017.000001325505
20297,1,34056.0,4778.999999961292
20298,0,310440.0,37875.000001203225
20301,0,196596.0,20643.000000074175
20302,0,4321276.0,290642.0000309634
20303,1,144898.0,18160.000000082102
20304,1,216894.0,25994.0000017122
20306,0,198188.0,24389.000001763885
20310,0,1270661.0,153150.00000629778
20311,1,340866.0,46945.999999910906
20312,0,571717.0,64121.99999927654
20313,0,808342.0,104808.00000049768
20314,1,107841.0,14627.000000180891
20316,0,930500.0,73689.00000346915
20317,0,117151.0,14444.000000369904
20319,1,382170.0,52696.00000215064
20323,1,20303.0,3485.9999999186475
20324,1,128716.0,17298.000000116182
20325,1,125078.0,14420.000000723778
20326,1,95440.0,11159.00000010286
20327,1,102980.0,12141.000000179034
20330,1,245862.0,30755.00000055263
20333,1,93697.0,11358.000000173415
20335,0,276666.0,24004.000000195505
20337,1,133591.0,16130.000000039316
20341,1,284891.0,36341.0000003794
20342,1,58247.0,5987.000000041413
20344,1,181332.0,21913.00000026273
20345,1,16717.0,1372.9999998647709
20346,0,676204.0,73825.00000193785
20350,1,48703.0,6375.000000027463
20351,1,76862.0,8164.000000033679
20352,1,23927.0,3028.9999999241973
20353,1,135623.0,17383.0000001648
20354,1,269077.0,34196.00000033954
20355,1,84157.0,10705.000000087948
20356,1,111020.0,13460.000000185952
20357,1,178669.0,17740.000000239193
20358,1,24705.0,2383.999999968497
20359,1,83559.0,9243.000000175245
20360,1,98717.0,13638.000000058171
20363,1,179026.0,20943.000000212873
20368,1,58670.0,6681.000000002969
20371,1,72910.0,8317.000000449345
20372,1,144447.0,18553.000000454886
20376,0,44127.0,5971.000000055825
20380,1,33650.0,5579.0000001126355
20381,1,106297.0,14872.000000372573
20382,1,155681.0,15892.00000024183
20384,1,55219.0,6538.999999982565
20386,0,30471.0,3648.999999981819
20388,1,152867.0,18563.0000001727
20392,1,50390.0,6312.000000065618
20395,1,210748.0,22949.000000307016
20397,1,77887.0,7810.999999955504
20398,1,120089.0,16210.000000113325
20400,1,63205.0,6730.000000037753
20401,1,93409.0,11914.999999986623
20402,1,77555.0,9343.000000098822
20403,1,168657.0,19817.00000028581
20405,1,164430.0,20354.000000223798
20406,1,255802.0,28886.00000035426
20407,1,147534.0,15591.000000228103
20408,1,106690.0,11978.000000486227
20409,1,41303.0,5121.999999930769
20411,1,203970.0,27374.000000305743
20412,0,743059.0,75653.00000280072
20415,1,67571.0,8294.000000453512
20416,1,41951.0,4801.000000253278
20418,1,126156.0,18903.000000197688
20420,1,150653.0,20085.000000247248
20421,1,25550.0,3629.9999999754855
20427,1,67702.0,9688.000000444481
20428,1,65337.0,8843.000000105432
20429,1,20613.0,2837.9999999498796
20430,0,277621.0,27416.00000068965
20431,0,215218.0,22183.000000516306
20433,0,86081.0,12659.000000493841
20434,1,128556.0,16394.000000170858
20436,1,117285.0,14085.000000118513
20437,1,75863.0,10763.00000006533
20438,1,69722.0,10128.000000007165
20439,1,121488.0,15040.000000143125
20440,1,17245.0,2094.999999903668
20441,1,152868.0,18708.00000015303
20443,1,9670.0,956.9999999306419
20444,1,36753.0,4539.999999978872
20445,0,27903.0,3240.999999965723
20446,1,21695.0,2016.00000002257
20447,1,94639.0,10407.000000007147
20449,1,85841.0,9134.00000020233
20450,1,121910.0,13814.000000189022
20452,1,208854.0,24850.00000023733
20455,1,35141.0,4244.000000120612
20456,1,228976.0,31261.0000002885
20463,1,27396.0,2711.9999999580814
20465,1,48046.0,9516.000000096612
20466,1,201260.0,27965.00000033507
20468,0,37309.0,6631.9999999885895
20469,1,205651.0,24172.000000346543
20471,0,553734.0,65372.00000163625
20477,1,169155.0,21688.000000142365
20480,1,111520.0,14281.000000074637
20481,1,11256.0,1969.9999999290685
20482,1,45257.0,5384.999999984735
20483,1,34731.0,5014.999999956863
20484,1,99938.0,12539.000000282678
20486,1,26264.0,2372.9999999113934
20487,1,54970.0,7796.000000015676
20489,1,39290.0,3553.0000000082055
20490,1,17200.0,2634.9999999199263
20491,1,60425.0,7593.0000000015225
20492,1,49482.0,4575.999999758038
20493,1,23923.0,4606.000000001857
20494,1,30528.0,5044.999999981084
20496,1,107711.0,14263.000000348842
20497,1,47860.0,6463.999999924148
20498,1,59715.0,5973.000000061795
20499,1,19986.0,2349.9999998618678
20502,1,123370.0,14275.000000191721
20503,0,574135.0,69204.00000179988
20504,1,196544.0,22276.00000033853
20505,1,37810.0,3427.9999999977317
20507,1,38481.0,5869.99999994031
20510,1,128089.0,14391.000000184667
20511,1,22305.0,1417.9999998461572
20512,1,37235.0,4683.999999897525
20514,1,24015.0,3405.9999999639513
20516,1,35669.0,4259.000000220427
20517,1,84406.0,10245.000000388405
20518,1,16889.0,2959.999999960306
20519,1,52901.0,5831.0000000265045
20522,1,99502.0,12707.000000050446
20523,1,77654.0,11401.000000116277
20524,1,27267.0,1992.9999999880292
20527,1,43103.0,6052.999999933874
20529,1,44128.0,4560.999999941376
20530,1,28098.0,3534.9999999176507
20531,1,150552.0,19819.000000297427
20532,1,63893.0,8658.00000032615
20533,1,88527.0,11082.000000076492
20535,0,171973.0,22674.000000425098
20536,1,124126.0,18777.000000147913
20537,1,66021.0,8322.000000072181
20540,1,37332.0,4439.00000000734
20541,1,43444.0,5898.000000253385
20543,1,21711.0,3302.9999999111787
20546,1,25056.0,2890.9999999789125
20547,1,15086.0,2607.9999999189895
20548,1,52151.0,7252.000000049942
20549,1,67161.0,9919.000000050506
20551,1,34052.0,4097.000000045604
20552,1,7730.0,887.9999999497377
20554,1,62536.0,8285.000000120173
20555,1,31717.0,4388.999999873769
20556,0,33029.0,4071.0000001152293
20557,1,76946.0,8568.000000086091
20558,1,84462.0,9479.000000195665
20559,1,149341.0,13709.000000305434
20560,1,19379.0,2983.999999975784
20561,1,41813.0,5139.999999982127
20563,1,26496.0,3931.000000037606
20564,1,55160.0,6406.000000156762
20566,1,80830.0,10764.000000110718
20567,1,101722.0,9396.000000180704
20568,1,13945.0,1657.9999999553438
20570,1,60043.0,8243.000000110556
20571,1,32697.0,2658.9999999720367
20572,0,6414.0,586.9999999205211
20573,1,173685.0,19532.000000308162
20575,1,59694.0,7051.999999989735
20576,1,39028.0,3881.0000001312837
20577,1,57490.0,6645.999999983302
20578,1,29413.0,4172.999999937061
20579,0,840819.0,82433.00000198545
20580,1,144218.0,14997.000000367228
20582,1,35541.0,5310.000000019645
20585,1,41835.0,5571.9999999544725
20586,0,15561.0,824.9999999746142
20587,1,115203.0,13009.000000207814
20588,1,95554.0,12812.000000092434
20589,0,195291.0,27066.00000041378
20590,0,818807.0,105984.00000196279
20591,0,36536.0,5094.999999996997
20592,1,48582.0,5268.000000092461
20595,1,45547.0,3865.9999999451775
20596,1,74653.0,8889.99999995969
20597,1,77390.0,8107.000000104745
20598,1,35170.0,5696.999999892625
20601,1,124929.0,17525.000000120068
20604,1,129083.0,13773.000000181408
20605,1,152425.0,18497.000000301614
20606,1,37867.0,8435.999999962221
20607,1,17170.0,2262.99999994099
20608,1,49128.0,5524.999999984922
20609,1,53804.0,4143.999999990732
20613,1,113481.0,15316.0000002963
20614,1,26485.0,3412.999999962889
20615,1,67045.0,10877.999999977994
20619,1,65400.0,7117.000000053511
20623,0,368314.0,42507.0000011624
20624,1,97032.0,11931.000000131848
20625,1,60218.0,7240.000000023434
20626,1,52037.0,7687.999999906049
20627,1,56798.0,6490.000000083348
20628,1,17799.0,2391.9999999573483
20629,1,112155.0,17352.000000142532
20630,1,112978.0,15176.000000129046
20631,1,96303.0,12576.999999931093
20632,1,80096.0,9315.999999979986
20633,1,63630.0,7871.9999999140255
20634,1,112462.0,14451.000000026252
20635,0,30261.0,4319.9999999301
20636,1,87664.0,11549.000000075734
20637,1,100980.0,11315.000000050095
20638,1,111056.0,17445.999999903506
20639,1,95850.0,9924.000000107915
20640,1,110690.0,12922.000000092676
20641,1,115712.0,11315.000000158105
20643,1,126346.0,17993.000000011078
20644,1,147570.0,22063.000000059554
20645,1,133933.0,18119.00000003097
20646,1,127572.0,15744.0000000478
20647,1,131975.0,16055.000000111859
20648,1,135982.0,14422.000000063888
20649,1,102058.0,15939.000000129556
20650,1,127786.0,18442.000000191554
20651,1,125283.0,19170.00000018644
20652,1,39287.0,6380.999999995833
20653,0,14106.0,500.00000012274904
20654,0,56204.0,5789.999999961992
20655,1,97367.0,12864.00000003563
20657,1,219293.0,29344.000000345368
20659,1,98704.0,14203.000000083877
20660,1,113975.0,15672.000000234739
20662,1,153981.0,22484.000000190616
20663,1,137374.0,16769.000000159172
20664,1,135421.0,17379.000000085794
20665,1,104653.0,10978.000000022614
20666,1,189163.0,24326.00000002083
20667,1,122710.0,14996.000000013139
20668,1,108402.0,14993.000000009712
20669,1,163234.0,21010.00000000345
20671,1,113231.0,13399.000000036594
20672,1,97545.0,13443.000000143593
20674,1,25219.0,3946.999999982296
20675,0,19988.0,3489.9999999238025
20676,1,69351.0,11120.000000077871
20677,1,156471.0,23175.000000105094
20678,1,96790.0,15629.000000004777
20679,1,119861.0,19815.0000001481
20680,1,106549.0,13844.000000034128
20681,1,86316.0,12412.000000020253
20682,1,42725.0,6299.000000003107
20683,1,128173.0,18446.000000155072
20689,1,86908.0,12426.999999995754
20691,1,164887.0,24762.00000007942
20692,1,143052.0,19987.00000020601
20693,1,122628.0,19057.000000076823
20694,1,142459.0,19117.999999957778
20695,1,107609.0,14593.000000080145
20696,1,121126.0,16847.00000005397
20698,1,241334.0,31677.00000028084
20699,1,109783.0,16691.000000039698
20700,1,33877.0,4640.999999934618
20701,1,55253.0,7393.999999998079
20703,1,65122.0,9169.000000041975
20704,1,28812.0,3055.99999991993
20705,1,21620.0,2530.999999949083
20706,1,41383.0,4948.99999996079
20707,1,36309.0,5308.999999960692
20708,1,19310.0,2602.9999998942676
20709,1,188042.0,28682.000000160635
20710,1,105472.0,13942.000000125074
20711,1,148541.0,21110.00000027754
20712,1,114710.0,18765.000000109336
20713,1,88733.0,14551.99999998814
20714,1,38467.0,5608.000000017839
20715,1,39254.0,5924.999999958898
20716,1,49967.0,6161.9999999098745
20717,1,121082.0,15276.000000129312
20718,1,133831.0,19476.000000169577
20719,1,158852.0,20555.000000043754
20720,1,72546.0,9064.000000158874
20721,1,54115.0,6658.999999972528
20722,1,61614.0,8029.000000030355
20723,1,71354.0,8865.000000058586
20724,1,75175.0,11265.000000008198
20726,1,115824.0,10003.999999889746
20727,1,113483.0,14505.999999995658
20728,1,97559.0,12994.000000044605
20729,1,139720.0,19252.00000007112
20730,1,91231.0,10795.00000020182
